Date,Open,High,Low,Close,Adj Close,Volume,Diff,Label,Close_diff,Volume_diff
2014-01-29,168.2409210205078,170.67877197265625,168.15487670898438,168.64244079589844,109.83348846435547,5199561,-0.4302215576171875,0,168.64244079589844,5199561.0
2014-01-30,169.3785858154297,170.03823852539062,168.6042022705078,169.5602264404297,110.43122863769531,5076970,0.91778564453125,1,169.5602264404297,5076970.0
2014-01-31,168.36520385742188,170.0191192626953,167.62905883789062,168.91014099121094,110.0078353881836,5432296,-0.65008544921875,0,168.91014099121094,5432296.0
2014-02-03,168.27915954589844,168.27915954589844,165.12428283691406,165.29637145996094,107.65423583984375,7517393,-3.61376953125,0,165.29637145996094,7517393.0
2014-02-04,165.89866638183594,166.10899353027344,164.78012084960938,165.23899841308594,107.61688995361328,4549891,-0.057373046875,0,165.23899841308594,4549891.0
2014-02-05,164.61758422851562,167.27532958984375,164.61758422851562,166.5774383544922,108.48860168457031,4929066,1.33843994140625,1,166.5774383544922,4929066.0
2014-02-06,166.31930541992188,167.16061401367188,166.14723205566406,166.988525390625,109.35254669189453,4489641,0.4110870361328125,1,166.988525390625,4489641.0
2014-02-07,167.91586303710938,169.75143432617188,167.37094116210938,169.45506286621094,110.9677505493164,4908773,2.4665374755859375,1,169.45506286621094,4908773.0
2014-02-10,169.1873779296875,169.8374786376953,168.49903869628906,169.3498992919922,110.8989028930664,3703258,-0.10516357421875,0,169.3498992919922,3703258.0
2014-02-11,169.034423828125,172.4569854736328,169.0248565673828,171.7973175048828,112.5015869140625,4861076,2.447418212890625,1,171.7973175048828,4861076.0
2014-02-12,171.625244140625,173.27915954589844,171.37667846679688,172.31358337402344,112.83964538574219,4166218,0.516265869140625,1,172.31358337402344,4166218.0
2014-02-13,170.38241577148438,174.34034729003906,170.03823852539062,173.8432159423828,113.84134674072266,4688172,1.529632568359375,1,173.8432159423828,4688172.0
2014-02-14,173.28871154785156,176.31930541992188,173.0305938720703,175.6118621826172,114.99957275390625,4874255,1.768646240234375,1,175.6118621826172,4874255.0
2014-02-18,175.12428283691406,175.90821838378906,174.30210876464844,175.13385009765625,114.68653106689453,4639219,-0.4780120849609375,0,175.13385009765625,4639219.0
2014-02-19,174.70362854003906,177.48565673828125,174.3881378173828,174.90440368652344,114.5362548828125,4886389,-0.2294464111328125,0,174.90440368652344,4886389.0
2014-02-20,174.91395568847656,176.73040771484375,174.75143432617188,176.1567840576172,115.35636901855469,5196737,1.25238037109375,1,176.1567840576172,5196737.0
2014-02-21,176.14723205566406,177.5430145263672,174.5889129638672,174.75143432617188,114.43608093261719,5961468,-1.4053497314453125,0,174.75143432617188,5961468.0
2014-02-24,174.78012084960938,177.0172119140625,174.78012084960938,175.38241577148438,114.84930419921875,4806684,0.6309814453125,1,175.38241577148438,4806684.0
2014-02-25,175.44932556152344,176.48184204101562,174.8374786376953,175.17208862304688,114.71156311035156,4081806,-0.2103271484375,0,175.17208862304688,4081806.0
2014-02-26,175.85086059570312,177.13192749023438,175.48757934570312,175.965576171875,115.23116302490234,3912772,0.793487548828125,1,175.965576171875,3912772.0
2014-02-27,175.74569702148438,177.7724609375,175.72657775878906,177.12237548828125,115.98867797851562,4003879,1.15679931640625,1,177.12237548828125,4003879.0
2014-02-28,177.2275390625,177.93499755859375,175.5736083984375,177.02676391601562,115.92607879638672,4882623,-0.095611572265625,0,177.02676391601562,4882623.0
2014-03-03,175.26768493652344,176.52008056640625,174.78012084960938,176.1567840576172,115.35636901855469,4131805,-0.8699798583984375,0,176.1567840576172,4131805.0
2014-03-04,177.6386260986328,178.92926025390625,177.51434326171875,178.2409210205078,116.72119140625,4950718,2.084136962890625,1,178.2409210205078,4950718.0
2014-03-05,178.36520385742188,179.68450927734375,178.2026824951172,178.91014099121094,117.15940856933594,3645519,0.669219970703125,1,178.91014099121094,3645519.0
2014-03-06,179.13002014160156,180.10516357421875,178.68069458007812,179.3881378173828,117.47246551513672,3992896,0.477996826171875,1,179.3881378173828,3992896.0
2014-03-07,180.06692504882812,180.6118621826172,178.94837951660156,179.4263916015625,117.49747467041016,4307219,0.0382537841796875,1,179.4263916015625,4307219.0
2014-03-10,179.30210876464844,180.08604431152344,177.67686462402344,178.193115234375,116.68988800048828,4802395,-1.2332763671875,0,178.193115234375,4802395.0
2014-03-11,179.1682586669922,180.1625213623047,177.85850524902344,178.54684448242188,116.9215316772461,4424057,0.353729248046875,1,178.54684448242188,4424057.0
2014-03-12,177.829833984375,179.2064971923828,177.71510314941406,178.0305938720703,116.58344268798828,5055318,-0.5162506103515625,0,178.0305938720703,5055318.0
2014-03-13,178.2122344970703,178.7762908935547,175.6309814453125,175.8126220703125,115.13098907470703,5139207,-2.2179718017578125,0,175.8126220703125,5139207.0
2014-03-14,175.8030548095703,176.1854705810547,174.1969451904297,174.1969451904297,114.07299041748047,5742854,-1.6156768798828125,0,174.1969451904297,5742854.0
2014-03-17,174.6271514892578,178.15487670898438,174.6271514892578,177.6386260986328,116.32675170898438,5165253,3.441680908203125,1,177.6386260986328,5165253.0
2014-03-18,177.81069946289062,179.63670349121094,177.3804931640625,178.5946502685547,116.95283508300781,4143520,0.956024169921875,1,178.5946502685547,4143520.0
2014-03-19,177.4378662109375,178.48948669433594,175.43020629882812,176.58700561523438,115.63812255859375,4522799,-2.0076446533203125,0,176.58700561523438,4522799.0
2014-03-20,176.35755920410156,179.9808807373047,176.07073974609375,179.63670349121094,117.63516998291016,5295480,3.0496978759765625,1,179.63670349121094,5295480.0
2014-03-21,180.2103271484375,180.4015350341797,178.2026824951172,178.46080017089844,116.86514282226562,13111819,-1.1759033203125,0,178.46080017089844,13111819.0
2014-03-24,179.1873779296875,181.10899353027344,179.13002014160156,179.9713134765625,117.85431671142578,6002471,1.5105133056640625,1,179.9713134765625,6002471.0
2014-03-25,180.45889282226562,186.806884765625,180.4015350341797,186.46270751953125,122.10527038574219,11414684,6.49139404296875,1,186.46270751953125,11414684.0
2014-03-26,186.4053497314453,187.02676391601562,183.51815795898438,184.14913940429688,120.59020233154297,7166878,-2.313568115234375,0,184.14913940429688,7166878.0
2014-03-27,183.47036743164062,184.1969451904297,180.9942626953125,181.48184204101562,118.8434829711914,7079014,-2.66729736328125,0,181.48184204101562,7079014.0
2014-03-28,181.58700561523438,184.14913940429688,180.7935028076172,182.07456970214844,119.2316665649414,5433342,0.5927276611328125,1,182.07456970214844,5433342.0
2014-03-31,183.2122344970703,185.24856567382812,182.9827880859375,184.0248565673828,120.50879669189453,8930016,1.950286865234375,1,184.0248565673828,8930016.0
2014-04-01,184.6271514892578,186.5487518310547,184.30210876464844,185.9464569091797,121.76717376708984,5642229,1.921600341796875,1,185.9464569091797,5642229.0
2014-04-02,185.69789123535156,185.9464569091797,184.0248565673828,185.03823852539062,121.1723861694336,5150609,-0.9082183837890625,0,185.03823852539062,5150609.0
2014-04-03,184.70362854003906,184.87571716308594,183.89100646972656,184.216064453125,120.6340103149414,4279291,-0.822174072265625,0,184.216064453125,4279291.0
2014-04-04,184.6271514892578,185.4397735595703,182.86807250976562,183.33651733398438,120.0580062866211,6370035,-0.879547119140625,0,183.33651733398438,6370035.0
2014-04-07,183.28871154785156,186.72084045410156,183.1453094482422,185.965576171875,121.7796401977539,7050563,2.629058837890625,1,185.965576171875,7050563.0
2014-04-08,185.36329650878906,185.6309814453125,184.216064453125,184.7896728515625,121.00965118408203,5360750,-1.1759033203125,0,184.7896728515625,5360750.0
2014-04-09,185.35372924804688,188.33651733398438,185.08604431152344,187.9923553466797,123.10689544677734,5732185,3.2026824951171875,1,187.9923553466797,5732185.0
2014-04-10,187.4378662109375,190.44932556152344,187.05545043945312,187.07456970214844,122.5058822631836,8805123,-0.91778564453125,0,187.07456970214844,8805123.0
2014-04-11,186.46270751953125,188.33651733398438,185.72657775878906,186.6061248779297,122.19915771484375,5057410,-0.46844482421875,0,186.6061248779297,5057410.0
2014-04-14,187.6099395751953,189.52198791503906,187.26577758789062,189.07266235351562,123.8143310546875,5680931,2.4665374755859375,1,189.07266235351562,5680931.0
2014-04-15,187.3613739013672,188.72848510742188,186.8260040283203,188.3556365966797,123.34480285644531,5597460,-0.7170257568359375,0,188.3556365966797,5597460.0
2014-04-16,189.34034729003906,189.9713134765625,186.42446899414062,187.76290893554688,122.95663452148438,8919556,-0.5927276611328125,0,187.76290893554688,8919556.0
2014-04-17,179.01528930664062,182.31358337402344,178.78585815429688,181.65391540527344,118.9561538696289,11767082,-6.1089935302734375,0,181.65391540527344,11767082.0
2014-04-21,181.45315551757812,184.33078002929688,181.3957977294922,183.8145294189453,120.37108612060547,5669006,2.160614013671875,1,183.8145294189453,5669006.0
2014-04-22,183.5659637451172,184.51242065429688,182.7915802001953,183.69981384277344,120.29591369628906,4057016,-0.114715576171875,0,183.69981384277344,4057016.0
2014-04-23,183.3556365966797,183.94837951660156,181.74952697753906,183.29827880859375,120.03297424316406,4954274,-0.4015350341796875,0,183.29827880859375,4954274.0
2014-04-24,183.7667236328125,183.7667236328125,181.67303466796875,181.8546905517578,119.08761596679688,4609827,-1.4435882568359375,0,181.8546905517578,4609827.0
2014-04-25,182.16061401367188,182.28489685058594,180.7935028076172,181.29063415527344,118.71824645996094,4049066,-0.564056396484375,0,181.29063415527344,4049066.0
2014-04-28,182.73422241210938,185.45889282226562,182.1988525390625,184.64627075195312,120.91573333740234,5897662,3.3556365966796875,1,184.64627075195312,5897662.0
2014-04-29,185.07647705078125,187.32313537597656,184.90440368652344,186.52963256835938,122.14905548095703,4839110,1.88336181640625,1,186.52963256835938,4839110.0
2014-04-30,185.8317413330078,188.2026824951172,185.8030548095703,187.829833984375,123.0005111694336,4400313,1.300201416015625,1,187.829833984375,4400313.0
2014-05-01,187.67686462402344,188.08795166015625,184.6558380126953,185.0191192626953,121.15988159179688,3843004,-2.8107147216796875,0,185.0191192626953,3843004.0
2014-05-02,185.2294464111328,185.31549072265625,182.83938598632812,183.02102661132812,119.85140228271484,3190195,-1.9980926513671875,0,183.02102661132812,3190195.0
2014-05-05,182.64817810058594,183.06883239746094,181.45315551757812,182.8489532470703,119.73876953125,2324317,-0.1720733642578125,0,182.8489532470703,2324317.0
2014-05-06,182.53346252441406,182.55258178710938,180.92733764648438,181.67303466796875,118.96869659423828,3335380,-1.1759185791015625,0,181.67303466796875,3335380.0
2014-05-07,181.0133819580078,181.93116760253906,178.70936584472656,180.9751434326172,119.20172119140625,3996766,-0.6978912353515625,0,180.9751434326172,3996766.0
2014-05-08,180.84129333496094,182.18930053710938,179.9521942138672,180.602294921875,118.95612335205078,2543767,-0.3728485107421875,0,180.602294921875,2543767.0
2014-05-09,180.66921997070312,182.2084197998047,180.08604431152344,181.72084045410156,119.69284057617188,2365634,1.1185455322265625,1,181.72084045410156,2365634.0
2014-05-12,182.71510314941406,184.53155517578125,182.5430145263672,184.10133361816406,121.26079559326172,3951160,2.3804931640625,1,184.10133361816406,3951160.0
2014-05-13,184.31166076660156,184.54110717773438,183.32696533203125,183.73805236816406,121.02154541015625,2329024,-0.36328125,0,183.73805236816406,2329024.0
2014-05-14,183.47036743164062,183.54684448242188,179.89483642578125,180.420654296875,118.83647155761719,5493069,-3.3173980712890625,0,180.420654296875,5493069.0
2014-05-15,180.75526428222656,180.7648162841797,177.9923553466797,178.26004028320312,117.41337585449219,4395501,-2.160614013671875,0,178.26004028320312,4395501.0
2014-05-16,178.07839965820312,179.1682586669922,177.7533416748047,178.83364868164062,117.79114532470703,4131177,0.5736083984375,1,178.83364868164062,4131177.0
2014-05-19,178.4034423828125,178.90057373046875,177.85850524902344,178.7762908935547,117.75341796875,3421152,-0.0573577880859375,0,178.7762908935547,3421152.0
2014-05-20,178.0592803955078,178.48948669433594,176.5774383544922,176.7590789794922,116.42474365234375,3165719,-2.0172119140625,0,176.7590789794922,3165719.0
2014-05-21,177.67686462402344,178.92926025390625,176.81643676757812,178.193115234375,117.36930847167969,3125448,1.4340362548828125,1,178.193115234375,3125448.0
2014-05-22,178.25047302246094,178.25047302246094,176.89292907714844,177.51434326171875,116.92218780517578,2320028,-0.67877197265625,0,177.51434326171875,2320028.0
2014-05-23,177.66729736328125,177.95411682128906,177.16061401367188,177.76290893554688,117.08592224121094,2680793,0.248565673828125,1,177.76290893554688,2680793.0
2014-05-27,176.67303466796875,177.48565673828125,175.84129333496094,176.65391540527344,116.35546112060547,5014315,-1.1089935302734375,0,176.65391540527344,5014315.0
2014-05-28,176.3671112060547,176.74952697753906,174.89483642578125,175.0286865234375,115.28496551513672,3892794,-1.6252288818359375,0,175.0286865234375,3892794.0
2014-05-29,175.56405639648438,175.69789123535156,174.31166076660156,175.67877197265625,115.7131576538086,2886855,0.65008544921875,1,175.67877197265625,2886855.0
2014-05-30,175.31549072265625,176.45315551757812,174.46463012695312,176.2523956298828,116.09099578857422,4833043,0.5736236572265625,1,176.2523956298828,4833043.0
2014-06-02,176.63479614257812,178.08795166015625,176.5487518310547,177.52389526367188,116.92848205566406,3347723,1.2714996337890625,1,177.52389526367188,3347723.0
2014-06-03,177.3900604248047,177.5908203125,176.02294921875,176.26194763183594,116.0972671508789,2632887,-1.2619476318359375,0,176.26194763183594,2632887.0
2014-06-04,176.58700561523438,177.29444885253906,176.09942626953125,176.3957977294922,116.18543243408203,2486133,0.13385009765625,1,176.3957977294922,2486133.0
2014-06-05,176.53919982910156,177.90631103515625,175.8317413330078,177.8011474609375,117.11109924316406,2983401,1.4053497314453125,1,177.8011474609375,2983401.0
2014-06-06,178.26959228515625,179.397705078125,177.72467041015625,178.1739959716797,117.35670471191406,3448348,0.3728485107421875,1,178.1739959716797,3448348.0
2014-06-09,178.0305938720703,179.3881378173828,177.7820281982422,178.0305938720703,117.26221466064453,2853906,-0.143402099609375,0,178.0305938720703,2853906.0
2014-06-10,178.011474609375,178.0305938720703,175.73614501953125,176.1854705810547,116.046875,4346025,-1.845123291015625,0,176.1854705810547,4346025.0
2014-06-11,175.53536987304688,176.09942626953125,174.0057373046875,174.2351837158203,114.76232147216797,4248538,-1.950286865234375,0,174.2351837158203,4248538.0
2014-06-12,174.45506286621094,174.52198791503906,172.95411682128906,173.25047302246094,114.11372375488281,4628864,-0.984710693359375,0,173.25047302246094,4628864.0
2014-06-13,173.9961700439453,174.9521942138672,173.53729248046875,174.53155517578125,114.95752716064453,2901186,1.2810821533203125,1,174.53155517578125,2901186.0
2014-06-16,174.3785858154297,174.67495727539062,173.26959228515625,174.33078002929688,114.82528686523438,3719785,-0.200775146484375,0,174.33078002929688,3719785.0
2014-06-17,173.90057373046875,174.7705535888672,173.57553100585938,174.24473571777344,114.76858520507812,2574101,-0.0860443115234375,0,174.24473571777344,2574101.0
2014-06-18,174.034423828125,175.53536987304688,173.79541015625,175.52581787109375,115.61239624023438,4112663,1.2810821533203125,1,175.52581787109375,4112663.0
2014-06-19,176.02294921875,176.35755920410156,174.34034729003906,174.78012084960938,115.12127685546875,3714451,-0.745697021484375,0,174.78012084960938,3714451.0
2014-06-20,174.5602264404297,174.63670349121094,173.4225616455078,173.5659637451172,114.32154846191406,11178393,-1.2141571044921875,0,173.5659637451172,11178393.0
2014-06-23,173.91969299316406,174.2351837158203,173.04014587402344,174.13002014160156,114.69303894042969,3380358,0.564056396484375,1,174.13002014160156,3380358.0
2014-06-24,173.51815795898438,174.9521942138672,172.70555114746094,172.92543029785156,113.89964294433594,4053668,-1.20458984375,0,172.92543029785156,4053668.0
2014-06-25,172.32313537597656,173.011474609375,172.14149475097656,172.7724609375,113.79884338378906,2889889,-0.1529693603515625,0,172.7724609375,2889889.0
2014-06-26,172.91586303710938,173.3938751220703,171.38623046875,172.4378662109375,113.57852172851562,3408391,-0.3345947265625,0,172.4378662109375,3408391.0
2014-06-27,171.86424255371094,174.43594360351562,171.7590789794922,173.71893310546875,114.42231750488281,4785973,1.28106689453125,1,173.71893310546875,4785973.0
2014-06-30,173.3556365966797,173.92926025390625,172.33270263671875,173.29827880859375,114.14521789550781,4418095,-0.420654296875,0,173.29827880859375,4418095.0
2014-07-01,173.70936584472656,179.034423828125,173.70936584472656,178.15487670898438,117.34406280517578,6948683,4.856597900390625,1,178.15487670898438,6948683.0
2014-07-02,178.1453094482422,180.67877197265625,177.9827880859375,180.10516357421875,118.62867736816406,5327278,1.950286865234375,1,180.10516357421875,5327278.0
2014-07-03,180.10516357421875,180.50669860839844,179.11090087890625,180.23899841308594,118.7168197631836,2533830,0.1338348388671875,1,180.23899841308594,2533830.0
2014-07-07,179.35946655273438,179.9904327392578,179.1969451904297,179.7705535888672,118.40827941894531,3094800,-0.46844482421875,0,179.7705535888672,3094800.0
2014-07-08,179.397705078125,179.8087921142578,178.1739959716797,178.9866180419922,117.89195251464844,3279315,-0.783935546875,0,178.9866180419922,3279315.0
2014-07-09,179.4263916015625,180.5927276611328,178.67112731933594,180.13385009765625,118.64754486083984,3461842,1.1472320556640625,1,180.13385009765625,3461842.0
2014-07-10,178.2409210205078,179.78012084960938,178.02102661132812,179.4455108642578,118.19416046142578,3323979,-0.6883392333984375,0,179.4455108642578,3323979.0
2014-07-11,179.47418212890625,180.06692504882812,178.49903869628906,179.73231506347656,118.38311004638672,2513015,0.28680419921875,1,179.73231506347656,2513015.0
2014-07-14,180.2581329345703,182.06500244140625,180.23899841308594,181.51051330566406,119.55435180664062,4708151,1.7781982421875,1,181.51051330566406,4708151.0
2014-07-15,181.20458984375,181.72084045410156,179.93307495117188,180.2007598876953,118.69164276123047,5088476,-1.30975341796875,0,180.2007598876953,5088476.0
2014-07-16,183.78585815429688,184.85659790039062,182.37094116210938,183.90057373046875,121.12858581542969,8171980,3.6998138427734375,1,183.90057373046875,8171980.0
2014-07-17,183.90057373046875,187.33270263671875,183.55641174316406,184.0248565673828,121.21041107177734,9280426,0.1242828369140625,1,184.0248565673828,9280426.0
2014-07-18,183.51815795898438,184.93307495117188,181.6443634033203,184.034423828125,121.2166976928711,8542054,0.0095672607421875,1,184.034423828125,8542054.0
2014-07-21,182.88719177246094,183.26959228515625,180.92733764648438,182.4569854736328,120.17772674560547,4345502,-1.5774383544921875,0,182.4569854736328,4345502.0
2014-07-22,183.1644287109375,186.1567840576172,183.13575744628906,185.5544891357422,122.21795654296875,5076238,3.097503662109375,1,185.5544891357422,5076238.0
2014-07-23,185.5736083984375,186.32887268066406,185.05735778808594,185.11471557617188,121.92831420898438,3749073,-0.4397735595703125,0,185.11471557617188,3749073.0
2014-07-24,185.420654296875,187.0172119140625,185.2294464111328,186.65391540527344,122.94208526611328,3778884,1.5391998291015625,1,186.65391540527344,3778884.0
2014-07-25,186.71128845214844,187.28489685058594,185.26768493652344,185.85086059570312,122.41315460205078,3531714,-0.8030548095703125,0,185.85086059570312,3531714.0
2014-07-28,185.75526428222656,187.76290893554688,185.13385009765625,187.170166015625,123.28215026855469,3391550,1.319305419921875,1,187.170166015625,3391550.0
2014-07-29,186.71128845214844,187.27532958984375,185.98471069335938,186.0133819580078,122.52021789550781,3414249,-1.1567840576171875,0,186.0133819580078,3414249.0
2014-07-30,186.6156768798828,187.37094116210938,184.4168243408203,185.46844482421875,122.16130065917969,4125215,-0.5449371337890625,0,185.46844482421875,4125215.0
2014-07-31,184.35946655273438,185.74569702148438,183.11663818359375,183.2409210205078,120.69408416748047,4401045,-2.2275238037109375,0,183.2409210205078,4401045.0
2014-08-01,182.12237548828125,183.07839965820312,180.5544891357422,180.8317413330078,119.10724639892578,5419431,-2.4091796875,0,180.8317413330078,5419431.0
2014-08-04,181.02294921875,181.5965576171875,180.30592346191406,181.30018615722656,119.415771484375,2223691,0.46844482421875,1,181.30018615722656,2223691.0
2014-08-05,180.44932556152344,180.87954711914062,178.2409210205078,178.87188720703125,117.81636810302734,3460063,-2.4282989501953125,0,178.87188720703125,3460063.0
2014-08-06,177.2084197998047,178.6615753173828,176.32887268066406,177.7915802001953,117.79731750488281,4023962,-1.0803070068359375,0,177.7915802001953,4023962.0
2014-08-07,178.43212890625,178.47036743164062,175.50669860839844,176.1950225830078,116.73954010009766,2833196,-1.5965576171875,0,176.1950225830078,2833196.0
2014-08-08,176.29063415527344,178.46080017089844,175.50669860839844,178.4225616455078,118.21537780761719,2909449,2.2275390625,1,178.4225616455078,2909449.0
2014-08-11,179.55067443847656,180.07647705078125,178.08795166015625,179.22561645507812,118.74747467041016,2643451,0.8030548095703125,1,179.22561645507812,2643451.0
2014-08-12,179.2064971923828,180.3919677734375,178.5946502685547,179.10133361816406,118.6651611328125,1944096,-0.1242828369140625,0,179.10133361816406,1944096.0
2014-08-13,179.73231506347656,180.1912078857422,179.13002014160156,179.68450927734375,119.051513671875,1877570,0.5831756591796875,1,179.68450927734375,1877570.0
2014-08-14,179.32122802734375,179.89483642578125,178.70936584472656,179.61758422851562,119.00715637207031,2018257,-0.066925048828125,0,179.61758422851562,2018257.0
2014-08-15,179.5889129638672,180.5736083984375,178.57553100585938,179.1395721435547,118.69047546386719,2944281,-0.4780120849609375,0,179.1395721435547,2944281.0
2014-08-18,179.82791137695312,181.46270751953125,179.50286865234375,181.03250122070312,119.9446792602539,2531634,1.8929290771484375,1,181.03250122070312,2531634.0
2014-08-19,181.68260192871094,181.88336181640625,181.03250122070312,181.71128845214844,120.39436340332031,2133945,0.6787872314453125,1,181.71128845214844,2133945.0
2014-08-20,181.51051330566406,182.0172119140625,180.92733764648438,181.73995971679688,120.41338348388672,2277770,0.0286712646484375,1,181.73995971679688,2277770.0
2014-08-21,182.50477600097656,183.62332153320312,182.12237548828125,182.8202667236328,121.12916564941406,2611339,1.0803070068359375,1,182.8202667236328,2611339.0
2014-08-22,182.3804931640625,183.44168090820312,181.92160034179688,182.0363311767578,120.6097412109375,2029554,-0.783935546875,0,182.0363311767578,2029554.0
2014-08-25,182.97323608398438,183.374755859375,182.32313537597656,182.7533416748047,121.08480834960938,1802886,0.717010498046875,1,182.7533416748047,1802886.0
2014-08-26,182.6195068359375,185.0191192626953,182.6195068359375,184.50286865234375,122.24398040771484,3321468,1.7495269775390625,1,184.50286865234375,3321468.0
2014-08-27,184.54110717773438,185.5927276611328,183.13575744628906,183.79541015625,121.77526092529297,2290949,-0.70745849609375,0,183.79541015625,2290949.0
2014-08-28,183.04971313476562,183.8432159423828,182.27532958984375,183.55641174316406,121.61688232421875,1572766,-0.2389984130859375,0,183.55641174316406,1572766.0
2014-08-29,183.8240966796875,184.27342224121094,182.73422241210938,183.8432159423828,121.80691528320312,3043232,0.28680419921875,1,183.8432159423828,3043232.0
2014-09-02,184.2064971923828,184.48374938964844,182.53346252441406,183.13575744628906,121.33820343017578,2802966,-0.70745849609375,0,183.13575744628906,2802966.0
2014-09-03,183.92926025390625,184.46463012695312,183.4225616455078,183.50860595703125,121.58517456054688,1906649,0.3728485107421875,1,183.50860595703125,1906649.0
2014-09-04,183.26004028320312,184.216064453125,181.70172119140625,182.29444885253906,120.78076171875,2996790,-1.2141571044921875,0,182.29444885253906,2996790.0
2014-09-05,182.1510467529297,183.31739807128906,181.73040771484375,182.7915802001953,121.11014556884766,2364169,0.49713134765625,1,182.7915802001953,2364169.0
2014-09-08,182.3613739013672,182.7915802001953,181.1759033203125,181.7781982421875,120.4387435913086,2640313,-1.0133819580078125,0,181.7781982421875,2640313.0
2014-09-09,181.9694061279297,182.35182189941406,181.4340362548828,181.63479614257812,120.34368896484375,2514166,-0.143402099609375,0,181.63479614257812,2514166.0
2014-09-10,181.7590789794922,183.69981384277344,181.73995971679688,183.11663818359375,121.32551574707031,2891144,1.481842041015625,1,183.11663818359375,2891144.0
2014-09-11,182.67686462402344,184.30210876464844,181.7590789794922,183.28871154785156,121.43950653076172,2404231,0.1720733642578125,1,183.28871154785156,2404231.0
2014-09-12,183.04971313476562,183.1739959716797,182.18930053710938,182.86807250976562,121.16081237792969,3034446,-0.4206390380859375,0,182.86807250976562,3034446.0
2014-09-15,183.0019073486328,184.0248565673828,182.1988525390625,183.374755859375,121.49656677246094,2569394,0.506683349609375,1,183.374755859375,2569394.0
2014-09-16,182.83938598632812,185.05735778808594,182.4282989501953,184.47418212890625,122.2249526977539,2679329,1.09942626953125,1,184.47418212890625,2679329.0
2014-09-17,184.72274780273438,185.12428283691406,183.8432159423828,184.32122802734375,122.12361907958984,3358497,-0.1529541015625,0,184.32122802734375,3358497.0
2014-09-18,184.31166076660156,185.5927276611328,184.2351837158203,185.2294464111328,122.72535705566406,3099612,0.9082183837890625,1,185.2294464111328,3099612.0
2014-09-19,185.98471069335938,186.42446899414062,184.69407653808594,185.46844482421875,122.88374328613281,9259192,0.2389984130859375,1,185.46844482421875,9259192.0
2014-09-22,185.2007598876953,185.602294921875,184.15870666503906,184.61758422851562,122.31999969482422,3470628,-0.850860595703125,0,184.61758422851562,3470628.0
2014-09-23,184.27342224121094,184.579345703125,183.09751892089844,183.193115234375,121.37621307373047,3453683,-1.424468994140625,0,183.193115234375,3453683.0
2014-09-24,182.6003875732422,183.9866180419922,181.52963256835938,183.85276794433594,121.813232421875,3224400,0.6596527099609375,1,183.85276794433594,3224400.0
